City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain Inches (last 3hours),Snow Inches (last 3hours)
466,Methoni,GR,2020-01-02 06:36:38,36.82,21.7,48.2,39,20,9.17,few clouds,0.0,0.0
467,Bara,NG,2020-01-02 06:36:38,10.41,10.6,52.12,31,22,9.24,few clouds,0.0,0.0
468,Tiarei,PF,2020-01-02 06:32:42,-17.53,-149.33,80.6,78,40,10.29,scattered clouds,0.0,0.0
469,Elizabeth City,US,2020-01-02 06:36:38,36.3,-76.22,44.01,73,1,6.22,clear sky,0.0,0.0
470,Lakes Entrance,AU,2020-01-02 06:36:39,-37.88,147.99,71.01,50,20,5.99,few clouds,0.0,0.0
471,Berea,US,2020-01-02 06:36:39,37.57,-84.3,41.0,48,1,9.17,clear sky,0.0,0.0
472,Pekin,US,2020-01-02 06:36:39,40.57,-89.64,41.0,60,1,13.87,clear sky,0.0,0.0
473,Goiatuba,BR,2020-01-02 06:36:39,-18.02,-49.36,69.76,94,100,4.41,overcast clouds,0.0,0.0
474,Ordzhonikidze,UA,2020-01-02 06:36:40,44.96,35.36,37.72,77,98,18.72,light snow,0.0,0.13
475,Nouadhibou,MR,2020-01-02 06:36:40,20.93,-17.03,62.6,25,100,16.11,dust,0.0,0.0
476,Port-Gentil,GA,2020-01-02 06:36:40,-0.72,8.78,80.6,94,40,3.36,scattered clouds,0.0,0.0
477,Nabire,ID,2020-01-02 06:36:40,-3.36,135.5,87.76,61,12,5.68,few clouds,0.0,0.0
478,Derzhavinsk,KZ,2020-01-02 06:36:41,51.1,66.31,28.0,90,100,23.89,light snow,0.0,0.19
479,Gat,SN,2020-01-02 06:36:41,14.69,-16.54,69.8,37,21,14.99,dust,0.0,0.0
480,Teguldet,RU,2020-01-02 06:36:41,57.31,88.17,26.2,93,100,11.77,light snow,0.0,0.5
481,Husavik,CA,2020-01-02 06:36:41,50.56,-96.99,21.0,92,95,8.01,overcast clouds,0.0,0.0
482,Grand Gaube,MU,2020-01-02 06:36:42,-20.01,57.66,84.2,79,75,6.93,broken clouds,0.0,0.0
483,Srednekolymsk,RU,2020-01-02 06:36:42,67.46,153.71,-16.46,85,82,6.15,broken clouds,0.0,0.0
484,Atambua,ID,2020-01-02 06:36:42,-9.11,124.89,81.64,76,98,4.85,moderate rain,5.44,0.0
485,Zanjan,IR,2020-01-02 06:36:43,36.67,48.48,32.0,67,0,6.93,clear sky,0.0,0.0
486,Winnemucca,US,2020-01-02 06:34:58,40.97,-117.74,35.01,78,1,3.36,clear sky,0.0,0.0
487,Makakilo City,US,2020-01-02 06:36:43,21.35,-158.09,75.2,73,1,3.36,clear sky,0.0,0.0
488,Pochutla,MX,2020-01-02 06:36:43,15.74,-96.47,75.2,73,5,16.04,clear sky,0.0,0.0
489,Douglas,US,2020-01-02 06:36:44,58.28,-134.39,32.0,96,90,13.24,overcast clouds,0.0,0.0
490,Alofi,NU,2020-01-02 06:36:44,-19.06,-169.92,77.0,73,37,6.93,scattered clouds,0.0,0.0
491,Tres Arroyos,AR,2020-01-02 06:36:44,-38.38,-60.28,54.64,97,3,5.68,clear sky,0.0,0.0
492,Hobyo,SO,2020-01-02 06:36:44,5.35,48.53,82.0,66,24,18.01,light rain,0.19,0.0
493,Baruun-Urt,MN,2020-01-02 06:36:45,46.68,113.28,7.66,74,0,14.05,clear sky,0.0,0.0
494,Sainte-Suzanne,CH,2020-01-02 06:36:45,47.51,6.77,33.01,92,90,2.24,mist,0.0,0.0
495,Namie,JP,2020-01-02 06:36:45,37.52,140.86,46.99,55,40,13.87,scattered clouds,0.0,0.0
496,Portland,US,2020-01-02 06:35:17,43.66,-70.25,35.01,64,1,5.82,clear sky,0.0,0.0
497,High Level,CA,2020-01-02 06:36:46,58.52,-117.13,19.4,100,90,5.82,mist,0.0,0.0
498,Cacoal,BR,2020-01-02 06:36:46,-11.43,-61.44,72.28,99,100,4.29,light rain,2.81,0.0
499,Lieksa,FI,2020-01-02 06:36:46,63.32,30.02,35.92,87,84,12.55,broken clouds,0.0,0.0
500,Timberlake,US,2020-01-02 06:36:46,32.26,-81.31,48.0,93,1,3.36,clear sky,0.0,0.0
501,Porlamar,VE,2020-01-02 06:36:47,10.96,-63.85,78.8,88,40,7.99,scattered clouds,0.0,0.0
502,Jiangkou,CN,2020-01-02 06:36:47,30.7,117.56,46.18,83,100,2.93,overcast clouds,0.0,0.0
503,Cerrito,CO,2020-01-02 06:36:47,6.84,-72.7,68.0,88,40,5.82,scattered clouds,0.0,0.0
504,Bagdarin,RU,2020-01-02 06:36:47,54.44,113.59,2.26,77,0,3.62,clear sky,0.0,0.0
505,Mardin,TR,2020-01-02 06:36:48,37.32,40.72,41.0,100,75,4.7,broken clouds,0.0,0.0
506,Fairbanks,US,2020-01-02 06:32:27,64.84,-147.72,-2.2,83,90,1.54,light snow,0.0,0.0
507,Porosozero,RU,2020-01-02 06:36:48,62.72,32.71,35.92,90,85,9.75,overcast clouds,0.0,0.0
508,Barrinha,BR,2020-01-02 06:36:48,-21.19,-48.16,75.2,83,100,2.08,light rain,0.63,0.0
509,Singaraja,ID,2020-01-02 06:36:49,-8.11,115.08,83.8,70,99,7.14,overcast clouds,0.0,0.0
510,Zaysan,KZ,2020-01-02 06:36:49,47.47,84.87,10.9,96,24,2.46,few clouds,0.0,0.0
511,Poya,NC,2020-01-02 06:36:49,-21.35,165.16,74.62,78,21,17.67,few clouds,0.0,0.0
512,Sault Sainte Marie,CA,2020-01-02 06:36:49,46.49,-84.36,32.0,89,90,6.93,overcast clouds,0.0,0.0
513,Panorama,BR,2020-01-02 06:36:50,-21.35,-51.86,75.16,76,28,0.92,scattered clouds,0.0,0.0
514,Maksatikha,RU,2020-01-02 06:36:50,57.8,35.88,33.94,97,100,11.5,light snow,0.0,1.31
515,Tchibanga,GA,2020-01-02 06:36:50,-2.92,11.0,74.62,95,94,1.32,overcast clouds,0.0,0.0
516,Batamshinskiy,KZ,2020-01-02 06:36:50,50.56,58.27,32.0,94,75,20.13,light shower snow,0.0,0.0
517,Nemuro,JP,2020-01-02 06:36:51,43.32,145.57,26.6,42,20,4.7,few clouds,0.0,0.0
518,Cantaura,VE,2020-01-02 06:36:51,9.31,-64.36,72.1,84,73,7.74,broken clouds,0.0,0.0
519,Coahuayana,MX,2020-01-02 06:36:51,18.62,-100.35,70.84,65,56,0.67,broken clouds,0.0,0.0
520,Katsina,NG,2020-01-02 06:36:51,12.99,7.6,47.62,25,0,16.8,clear sky,0.0,0.0
521,Gouyave,GD,2020-01-02 06:36:52,12.16,-61.73,77.0,88,75,15.84,broken clouds,0.0,0.0
522,Rantoul,US,2020-01-02 06:36:52,40.31,-88.16,41.0,69,1,12.75,clear sky,0.0,0.0
523,Nova Vicosa,BR,2020-01-02 06:36:52,-17.89,-39.37,76.06,86,44,11.27,scattered clouds,0.0,0.0
524,Kabalo,CD,2020-01-02 06:36:52,-6.05,26.92,74.08,91,100,1.16,overcast clouds,0.0,0.0
525,Kuching,MY,2020-01-02 06:36:53,1.56,110.34,82.4,83,75,10.29,light intensity shower rain,0.0,0.0
526,Luwingu,ZM,2020-01-02 06:36:53,-10.26,29.92,70.66,84,97,1.52,overcast clouds,0.0,0.0
527,Sao Francisco De Paula,BR,2020-01-02 06:36:53,-29.45,-50.58,72.0,97,99,1.99,light rain,1.0,0.0
528,Taybad,IR,2020-01-02 06:36:54,34.74,60.78,49.6,60,6,10.89,light rain,0.19,0.0
529,Ayan,IR,2020-01-02 06:36:54,38.23,44.7,33.8,80,40,4.7,mist,0.0,0.0
530,Margate,AU,2020-01-02 06:36:54,-43.03,147.26,71.01,43,64,14.99,broken clouds,0.0,0.0
531,Guerrero Negro,MX,2020-01-02 06:36:55,27.97,-114.04,59.5,69,16,10.92,few clouds,0.0,0.0
532,Hami,CN,2020-01-02 06:36:55,42.84,93.51,27.1,46,100,4.36,overcast clouds,0.0,0.0
533,San Jose,HN,2020-01-02 06:35:04,14.25,-87.96,66.34,58,97,2.13,overcast clouds,0.0,0.0
534,Yotoco,CO,2020-01-02 06:36:55,3.86,-76.39,69.8,88,75,4.7,broken clouds,0.0,0.0
535,Bac,RS,2020-01-02 06:36:56,45.39,19.24,27.0,100,0,5.82,clear sky,0.0,0.0
536,Tazovskiy,RU,2020-01-02 06:36:56,67.47,78.7,-7.1,97,79,9.06,broken clouds,0.0,0.0
537,Szczecin,PL,2020-01-02 06:36:56,53.43,14.55,32.0,86,0,8.05,clear sky,0.0,0.0
538,Tahoua,NE,2020-01-02 06:36:56,14.89,5.26,51.8,27,0,16.11,sand,0.0,0.0
539,Pacific Grove,US,2020-01-02 06:34:53,36.62,-121.92,55.4,87,90,8.05,overcast clouds,0.0,0.0
540,Manitouwadge,CA,2020-01-02 06:36:57,49.12,-85.84,27.82,96,100,6.24,light snow,0.0,0.25
541,Kasongo-Lunda,CD,2020-01-02 06:36:57,-6.48,16.82,70.48,97,100,1.41,light rain,0.13,0.0
542,Villefontaine,FR,2020-01-02 06:36:57,45.61,5.16,34.0,100,90,2.24,fog,0.0,0.0
543,Iranshahr,IR,2020-01-02 06:36:58,27.21,60.69,66.2,52,3,4.7,clear sky,0.0,0.0
544,Leeuwarden,NL,2020-01-02 06:32:18,53.2,5.79,37.4,100,90,10.29,mist,0.0,0.0
545,Lingao,CN,2020-01-02 06:36:58,19.91,109.69,72.28,80,13,18.39,few clouds,0.0,0.0
546,Livingston,US,2020-01-02 06:34:34,32.58,-88.19,51.8,61,75,3.36,light rain,0.0,0.0
547,Beloha,MG,2020-01-02 06:36:59,-25.17,45.06,84.7,57,37,10.4,scattered clouds,0.0,0.0
548,Mehamn,NO,2020-01-02 06:36:59,71.03,27.85,28.4,79,75,9.17,broken clouds,0.0,0.0
